time,x_true,y_true,v_true,yaw_true,nkf_x,nkf_y,nkf_v,nkf_yaw,ekf_x,ekf_y,ekf_v,ekf_yaw,ukf_x,ukf_y,ukf_v,ukf_yaw,nkf_xy_error,nkf_v_error,nkf_yaw_error,ekf_xy_error,ekf_v_error,ekf_yaw_error,ukf_xy_error,ukf_v_error,ukf_yaw_error
22.5,10.4109,98.8614,6.67967,1.74656,7.44904,99.1181,7.01224,1.7922,7.05529,99.1578,7.01818,1.79621,7.25634,99.1251,6.97085,1.79118,2.97296,0.332571,0.0456389,3.36867,0.338506,0.0496583,3.16555,0.291177,0.0446263
22.6,10.2941,99.519,6.61126,1.74747,7.34198,99.7799,6.91001,1.79096,6.85887,99.8211,6.848,1.7995,7.1967,99.7885,6.92816,1.7859,2.96361,0.298751,0.0434936,3.44848,0.23674,0.0520341,3.10909,0.3169,0.0384329
22.7,10.1779,100.17,6.58988,1.76173,7.45981,100.408,6.73062,1.76929,7.08716,100.439,6.63442,1.77623,7.30669,100.426,6.81636,1.76133,2.72854,0.140739,0.00755847,3.10244,0.0445406,0.0145002,2.88264,0.22648,0.000396934
22.8,10.0528,100.817,6.72728,1.76342,7.3779,101.049,6.637,1.7607,7.00202,101.081,6.57821,1.76616,7.26257,101.069,6.73541,1.75262,2.68501,0.0902818,0.00272278,3.06219,0.149075,0.00274052,2.80162,0.00812434,0.0108017
22.9,9.92405,101.477,6.77939,1.7594,7.26802,101.695,6.62086,1.76486,6.85056,101.732,6.61026,1.76975,7.13511,101.715,6.68787,1.75852,2.66497,0.158528,0.00545623,3.08403,0.169134,0.0103517,2.79905,0.091516,0.000885451
23,9.79695,102.143,6.99817,1.77373,7.18233,102.346,6.6394,1.75991,6.69524,102.39,6.65787,1.76427,7.09181,102.358,6.65625,1.75509,2.6225,0.358766,0.0138175,3.11152,0.340298,0.00945411,2.71368,0.341921,0.0186352
23.1,9.6559,102.829,6.84905,1.80011,7.08225,103.016,6.72705,1.74884,6.54015,103.066,6.78456,1.75159,7.05753,103.014,6.66773,1.74691,2.58045,0.121997,0.0512653,3.12482,0.0644942,0.0485147,2.60496,0.181316,0.0532018
23.2,9.50022,103.496,6.8008,1.82948,6.90608,103.676,6.72305,1.76291,6.39333,103.721,6.6984,1.76798,6.87111,103.673,6.68166,1.76061,2.60044,0.077751,0.0665693,3.11503,0.102397,0.0614955,2.63509,0.119145,0.0688697
23.3,9.32625,104.153,6.89095,1.87022,6.81736,104.337,6.73753,1.75881,6.32224,104.38,6.72523,1.76228,6.78836,104.331,6.68971,1.75735,2.51564,0.153416,0.111407,3.01255,0.165722,0.107931,2.54411,0.20124,0.112863
23.4,9.12299,104.811,6.84519,1.87592,6.57527,104.995,6.71566,1.78089,6.03366,105.037,6.66588,1.78715,6.54957,104.991,6.70511,1.7774,2.55436,0.12953,0.0950315,3.09752,0.17931,0.0887712,2.5797,0.140086,0.0985158
23.5,8.91736,105.464,6.80693,1.88741,6.22803,105.66,6.74215,1.81401,5.6873,105.699,6.71022,1.81855,6.19048,105.658,6.7405,1.81031,2.69644,0.0647853,0.0734056,3.23859,0.0967161,0.0688622,2.73372,0.0664322,0.0771049
23.6,8.70542,106.111,6.84912,1.89852,6.16181,106.286,6.65362,1.83131,5.64543,106.32,6.57647,1.84164,6.05568,106.294,6.70337,1.82277,2.54959,0.1955,0.0672121,3.06709,0.272646,0.0568784,2.65603,0.145745,0.0757543
23.7,8.48496,106.76,6.65513,1.9116,5.93711,106.919,6.60932,1.84166,5.43044,106.952,6.55945,1.84856,5.91287,106.926,6.66864,1.83054,2.55284,0.0458103,0.069938,3.06057,0.0956861,0.0630414,2.57749,0.0135055,0.0810654
23.8,8.26251,107.387,6.57802,1.92721,5.58426,107.556,6.61239,1.86987,5.10821,107.587,6.58171,1.87377,5.56111,107.564,6.66212,1.86002,2.6836,0.0343629,0.0573436,3.16066,0.00368932,0.0534426,2.7072,0.0840996,0.0671875
23.9,8.03299,108.003,6.63074,1.92119,5.5109,108.161,6.51733,1.87755,5.09533,108.186,6.44702,1.88437,5.44725,108.175,6.59327,1.8652,2.527,0.113411,0.0436393,2.94336,0.18372,0.0368231,2.59143,0.0374676,0.0559854
24,7.80538,108.626,6.61571,1.95573,5.366,108.768,6.44879,1.87385,4.95844,108.794,6.40232,1.878,5.34398,108.781,6.51797,1.86173,2.44353,0.166924,0.0818781,2.85188,0.213391,0.0777364,2.46629,0.0977406,0.0940055
24.1,7.55696,109.239,6.57017,1.99105,5.2844,109.368,6.37444,1.86418,4.89413,109.394,6.33437,1.86701,5.262,109.382,6.43679,1.85336,2.27623,0.195726,0.12687,2.6673,0.235802,0.124039,2.29938,0.133378,0.137688
24.2,7.28891,109.839,6.57574,2.01883,4.69904,109.977,6.36832,1.91725,4.38486,109.995,6.29313,1.91971,4.65893,109.991,6.44129,1.90763,2.5935,0.207419,0.101582,2.90821,0.282611,0.0991214,2.63435,0.134451,0.1112
24.3,7.00405,110.432,6.56001,2.00734,4.412,110.568,6.38005,1.94796,4.02332,110.59,6.33401,1.94853,4.32237,110.583,6.43578,1.94087,2.59564,0.179967,0.0593796,2.98494,0.226001,0.0588142,2.68594,0.124236,0.066469
24.4,6.72668,111.026,6.72303,1.97718,4.09869,111.152,6.36993,1.97279,3.69666,111.173,6.32074,1.9752,4.02935,111.165,6.41791,1.96531,2.631,0.353101,0.00438422,3.03359,0.402289,0.00198037,2.70088,0.305122,0.0118633
24.5,6.46093,111.644,6.81148,1.99494,3.79745,111.755,6.46065,1.97605,3.53004,111.777,6.476,1.96403,3.69964,111.76,6.44567,1.97969,2.6658,0.350831,0.0188898,2.93389,0.335487,0.0309171,2.76372,0.365813,0.0152501
24.6,6.18061,112.265,6.8668,1.98105,3.8052,112.357,6.48031,1.9453,3.6225,112.379,6.49896,1.93366,3.66057,112.356,6.42638,1.95525,2.37722,0.386494,0.0357565,2.56064,0.367843,0.0473975,2.52168,0.440422,0.0258073
24.7,5.90673,112.894,6.91648,2.00227,3.87314,112.962,6.48413,1.92341,3.60674,112.984,6.47846,1.91643,3.64239,112.957,6.4159,1.93455,2.0347,0.432348,0.0788525,2.30174,0.438018,0.0858387,2.26522,0.50058,0.0677176
24.8,5.61748,113.523,6.89333,2.02043,3.78906,113.588,6.63664,1.93489,3.25646,113.619,6.67789,1.93164,3.41455,113.579,6.52327,1.94802,1.82957,0.256691,0.0855451,2.363,0.21544,0.0887906,2.20366,0.370062,0.0724081
24.9,5.31787,114.143,7.04063,2.0686,3.59368,114.201,6.60635,1.93533,3.35745,114.22,6.56164,1.9352,3.25008,114.194,6.54199,1.94354,1.72516,0.434282,0.133272,1.9619,0.47899,0.133402,2.0684,0.498634,0.12506
25,4.98168,114.762,7.0561,2.06465,3.30534,114.817,6.62035,1.94821,3.05742,114.834,6.57605,1.94851,2.96463,114.812,6.58641,1.95348,1.67725,0.435751,0.116434,1.92558,0.480053,0.116136,2.01766,0.469693,0.111165
25.1,4.6472,115.383,6.95873,2.03186,3.04108,115.428,6.61969,1.96036,2.79175,115.443,6.57826,1.96048,2.66433,115.427,6.61288,1.96327,1.60675,0.339042,0.0714989,1.85642,0.380469,0.071377,1.98335,0.345848,0.0685866
25.2,4.33761,116.007,6.94845,2.0598,2.85507,116.047,6.63541,1.94764,2.57842,116.064,6.63386,1.94372,2.50888,116.045,6.61696,1.95181,1.4831,0.313039,0.112165,1.76014,0.314587,0.116086,1.82913,0.33149,0.107993
25.3,4.01121,116.62,7.10098,2.06165,2.70259,116.654,6.59145,1.9451,2.40815,116.669,6.54234,1.94496,2.36483,116.657,6.60554,1.94582,1.30907,0.509533,0.116551,1.60382,0.558639,0.116684,1.64678,0.495443,0.115825
25.4,3.67648,117.246,7.13037,2.02331,2.42019,117.271,6.62267,1.95437,2.13964,117.286,6.60542,1.95198,2.07137,117.272,6.62299,1.95625,1.25653,0.507696,0.0689384,1.53737,0.524952,0.0713344,1.60532,0.507382,0.067063
25.5,3.36472,117.887,7.12583,2.05587,2.19128,117.899,6.68216,1.94545,1.87361,117.918,6.70866,1.93959,1.86889,117.895,6.63797,1.95076,1.1735,0.443667,0.110425,1.49143,0.417162,0.116282,1.49586,0.487859,0.105112
25.6,3.03246,118.518,7.23166,2.04012,1.95788,118.534,6.74115,1.94111,1.63217,118.553,6.76065,1.93671,1.64304,118.524,6.67072,1.94827,1.0747,0.490513,0.0990088,1.40073,0.47101,0.10341,1.38944,0.560938,0.0918533
25.7,2.70539,119.163,7.15476,2.06562,1.45638,119.171,6.85139,1.9736,1.15049,119.188,6.84066,1.97175,1.14106,119.159,6.78207,1.9801,1.24904,0.303372,0.0920218,1.5551,0.314094,0.0938659,1.56434,0.372693,0.0855179
25.8,2.36563,119.792,7.01647,2.0734,1.20268,119.802,6.85297,1.97388,0.934387,119.815,6.82316,1.97418,0.862121,119.79,6.80453,1.97848,1.16299,0.163497,0.0995201,1.43142,0.193305,0.0992116,1.50351,0.211938,0.0949139
25.9,2.02764,120.407,7.04989,2.09416,0.729609,120.423,6.8675,2.00496,0.387419,120.434,6.81578,2.01011,0.388639,120.415,6.85345,2.00524,1.29813,0.182388,0.0891964,1.64043,0.234104,0.0840541,1.63902,0.196435,0.088918
26,1.67529,121.018,7.17309,2.11698,0.569747,121.026,6.78264,2.01382,0.337153,121.032,6.70168,2.02187,0.196672,121.026,6.82216,2.00639,1.10557,0.390448,0.103154,1.33821,0.471408,0.0951084,1.47864,0.350926,0.110584
26.1,1.3027,121.631,7.12276,2.16734,-0.038277,121.628,6.8151,2.05248,-0.173252,121.634,6.77073,2.05349,-0.365961,121.629,6.85594,2.0441,1.34098,0.307655,0.114859,1.47595,0.352027,0.113854,1.66866,0.266819,0.123241
26.2,0.902551,122.22,6.99091,2.19355,-0.150848,122.218,6.72808,2.04978,-0.270389,122.225,6.67611,2.05202,-0.524503,122.224,6.78117,2.03938,1.0534,0.262828,0.143779,1.17295,0.314795,0.141537,1.42706,0.209741,0.154173
26.3,0.494786,122.788,6.98972,2.19964,-0.860006,122.784,6.66957,2.0909,-1.07561,122.786,6.57975,2.10066,-1.05451,122.795,6.75428,2.07279,1.3548,0.320151,0.108735,1.5704,0.409976,0.0989802,1.54931,0.235447,0.126847
26.4,0.0836464,123.353,7.02117,2.1915,-1.01026,123.341,6.59219,2.10992,-1.10287,123.344,6.51151,2.11463,-1.39439,123.355,6.68862,2.09224,1.09397,0.428984,0.0815877,1.18656,0.50966,0.0768711,1.47804,0.332555,0.0992654
26.5,-0.324713,123.924,6.93636,2.22724,-1.3764,123.903,6.60889,2.11989,-1.26664,123.912,6.57042,2.11151,-1.73887,123.914,6.67048,2.10799,1.0519,0.327473,0.107353,0.942019,0.365945,0.11573,1.41419,0.265882,0.119253
26.6,-0.748041,124.474,7.06107,2.24081,-1.9386,124.459,6.67645,2.15083,-1.79564,124.47,6.63977,2.14224,-2.32504,124.463,6.70361,2.14501,1.19066,0.384624,0.089987,1.04761,0.421306,0.0985708,1.57704,0.357458,0.0958014
26.7,-1.18653,125.027,7.08279,2.22222,-2.07772,125.012,6.58366,2.14125,-1.86651,125.023,6.52117,2.13643,-2.47249,125.014,6.60971,2.13536,0.891331,0.499128,0.0809723,0.679993,0.561618,0.0857951,1.28603,0.473083,0.0868606
26.8,-1.61598,125.591,7.16338,2.20828,-2.74036,125.556,6.69342,2.18026,-2.43008,125.572,6.65328,2.17121,-3.18459,125.549,6.68964,2.17997,1.1249,0.469958,0.0280181,0.814309,0.510101,0.0370736,1.56916,0.473737,0.028316
26.9,-2.04233,126.166,7.09487,2.1977,-3.4787,126.118,6.84483,2.18948,-3.28815,126.138,6.86696,2.1716,-3.77077,126.101,6.77612,2.19939,1.43717,0.250041,0.00821934,1.24613,0.227917,0.0260993,1.72966,0.318758,0.00168644
27,-2.45854,126.741,6.88709,2.19533,-4.35186,126.673,6.99736,2.21777,-4.02337,126.699,6.9958,2.20606,-4.54642,126.648,6.90237,2.23054,1.89452,0.110265,0.0224334,1.5654,0.108714,0.0107239,2.08992,0.0152758,0.0352061
27.1,-2.86124,127.3,6.77869,2.21651,-4.98053,127.228,7.05135,2.23051,-4.55177,127.256,7.0288,2.224,-5.19248,127.199,6.96534,2.24083,2.12049,0.272667,0.013999,1.69108,0.250112,0.00748427,2.33339,0.186653,0.0243216
27.2,-3.26916,127.841,6.78705,2.21614,-5.41865,127.765,6.95282,2.24234,-5.23309,127.779,6.895,2.2544,-5.59952,127.744,6.92402,2.23853,2.15084,0.165773,0.0262076,1.9649,0.107954,0.0382659,2.33237,0.136973,0.0223919
27.3,-3.67738,128.383,6.72306,2.23861,-5.76248,128.301,6.85119,2.23748,-5.48908,128.318,6.81046,2.24438,-5.78205,128.297,6.86293,2.2241,2.08673,0.128125,0.00112851,1.81287,0.0873979,0.00577098,2.10643,0.139872,0.0145124
27.4,-4.09372,128.911,6.82195,2.24794,-6.49783,128.801,6.8129,2.26661,-6.21831,128.819,6.76982,2.2754,-6.40301,128.811,6.86264,2.2471,2.4066,0.00904633,0.0186697,2.12657,0.0521288,0.0274589,2.31145,0.0406925,0.000844557
27.5,-4.52117,129.443,6.87267,2.2129,-6.7154,129.332,6.72404,2.25225,-6.55973,129.347,6.7259,2.25514,-6.6411,129.344,6.76216,2.23599,2.19701,0.148625,0.0393455,2.0408,0.146767,0.0422378,2.12224,0.110509,0.0230917
27.6,-4.93276,129.993,6.84998,2.20844,-7.00564,129.876,6.78457,2.24571,-6.83748,129.897,6.83906,2.24081,-7.06563,129.873,6.762,2.24124,2.07619,0.0654085,0.0372763,1.90714,0.0109215,0.0323767,2.13623,0.0879858,0.0328059
27.7,-5.34054,130.543,6.91192,2.25086,-7.32568,130.429,6.85854,2.23848,-7.18725,130.45,6.91123,2.23421,-7.47447,130.412,6.78459,2.24277,1.98846,0.0533776,0.0123785,1.84906,0.000694217,0.0166462,2.13798,0.127328,0.00808686
27.8,-5.77519,131.081,6.79862,2.27624,-7.63831,130.983,6.87148,2.22682,-7.52918,131.002,6.89111,2.22752,-7.76916,130.963,6.78902,2.23211,1.86567,0.0728545,0.0494146,1.75576,0.0924855,0.0487152,1.99744,0.00960472,0.0441299
27.9,-6.21599,131.598,6.72945,2.25448,-7.71449,131.526,6.63647,2.20797,-7.5598,131.54,6.56134,2.21981,-7.85599,131.513,6.63788,2.20329,1.50025,0.0929804,0.0465048,1.34507,0.168108,0.0346711,1.64223,0.0915606,0.0511826
28,-6.64106,132.12,6.74546,2.25324,-8.32615,132.027,6.60872,2.23468,-8.15849,132.041,6.55613,2.24461,-8.42053,132.022,6.65636,2.2259,1.68768,0.136732,0.0185565,1.5195,0.189327,0.00862845,1.78218,0.0890997,0.0273357
28.1,-7.06649,132.644,6.67959,2.24498,-8.6151,132.543,6.58024,2.24586,-8.55325,132.553,6.56324,2.25241,-8.81274,132.536,6.64288,2.23722,1.55185,0.0993443,0.000874682,1.48954,0.116346,0.0074275,1.74956,0.0367101,0.00776149
28.2,-7.48347,133.165,6.63682,2.28041,-8.99154,133.064,6.59131,2.24233,-8.92937,133.078,6.61286,2.24071,-9.16343,133.056,6.61681,2.23918,1.51148,0.0455119,0.0380821,1.44857,0.0239642,0.0397007,1.68356,0.0200088,0.0412376
28.3,-7.91589,133.669,6.66591,2.28213,-9.26249,133.57,6.482,2.24727,-9.28362,133.574,6.42704,2.25688,-9.41805,133.567,6.54204,2.23797,1.35026,0.183907,0.0348602,1.37106,0.238865,0.0252456,1.50562,0.123869,0.0441601
28.4,-8.35107,134.174,6.57536,2.3018,-9.52071,134.084,6.42492,2.23646,-9.53882,134.091,6.41924,2.23838,-9.67418,134.08,6.46103,2.23056,1.17306,0.150439,0.0653443,1.19065,0.156122,0.0634258,1.32645,0.114336,0.0712414
28.5,-8.79005,134.663,6.55946,2.30606,-10.0398,134.579,6.47752,2.25462,-10.0502,134.587,6.47718,2.25573,-10.2058,134.57,6.49042,2.25204,1.25258,0.0819386,0.0514423,1.26241,0.0822811,0.0503396,1.41886,0.0690378,0.054029
28.6,-9.23005,135.15,6.39155,2.34794,-10.3083,135.069,6.38594,2.27162,-10.2008,135.082,6.3193,2.28041,-10.5946,135.053,6.43611,2.26516,1.08127,0.00561018,0.0763184,0.973095,0.0722556,0.0675279,1.36805,0.044563,0.0827751
28.7,-9.67825,135.606,6.35654,2.34202,-10.5302,135.554,6.24956,2.26646,-10.5603,135.555,6.20002,2.27818,-10.7325,135.549,6.32147,2.2541,0.853547,0.106985,0.075562,0.88348,0.156525,0.0638394,1.05578,0.0350699,0.0879211
28.8,-10.1213,136.061,6.525,2.34828,-10.9688,136.005,6.12846,2.27986,-10.8093,136.02,6.05608,2.28948,-11.1076,136.01,6.22863,2.26226,0.849347,0.396535,0.0684199,0.689229,0.468919,0.0588053,0.987634,0.296363,0.086026
28.9,-10.579,136.526,6.54468,2.37967,-11.2528,136.467,6.05483,2.2833,-11.1427,136.481,6.02982,2.28706,-11.4451,136.468,6.13928,2.269,0.676385,0.489848,0.096376,0.565496,0.514863,0.0926192,0.867986,0.405399,0.110679
29,-11.0526,136.978,6.43659,2.36423,-11.4757,136.939,5.98106,2.2687,-11.3973,136.955,5.99411,2.26828,-11.6639,136.935,6.02092,2.26042,0.424896,0.455535,0.0955308,0.345561,0.44248,0.0959574,0.612869,0.415678,0.103813
29.1,-11.5113,137.43,6.49967,2.39533,-12.3093,137.348,6.11585,2.32402,-12.1841,137.368,6.08786,2.32625,-12.5063,137.339,6.14015,2.31836,0.802043,0.383819,0.0713078,0.675633,0.411809,0.0690789,0.99916,0.359524,0.0769718
29.2,-11.9886,137.871,6.61709,2.442,-12.7342,137.791,6.11257,2.33039,-12.6546,137.808,6.09807,2.33066,-12.888,137.78,6.11525,2.32763,0.749832,0.504525,0.111611,0.669077,0.519023,0.111338,0.903994,0.501838,0.114365
29.3,-12.4948,138.297,6.76168,2.4728,-13.1961,138.221,6.10184,2.34573,-13.1851,138.23,6.07334,2.35174,-13.3323,138.21,6.10533,2.34146,0.70538,0.659842,0.127073,0.69355,0.688339,0.121065,0.84195,0.656356,0.131341
29.4,-13.0253,138.716,6.73012,2.46698,-13.5814,138.661,6.07538,2.34382,-13.5452,138.673,6.06887,2.34431,-13.7265,138.645,6.06394,2.34286,0.558809,0.65474,0.123161,0.521666,0.661247,0.122674,0.704831,0.666173,0.124125
29.5,-13.5509,139.137,6.68554,2.49064,-14.1972,139.072,6.14071,2.36852,-14.1626,139.085,6.12606,2.37032,-14.3422,139.053,6.12659,2.36817,0.649493,0.544831,0.122118,0.613881,0.559482,0.120323,0.795628,0.558949,0.122471
29.6,-14.0828,139.542,6.48864,2.49188,-14.6317,139.48,6.10129,2.39406,-14.4763,139.501,6.03742,2.40365,-14.8318,139.46,6.12764,2.38633,0.552358,0.387357,0.0978175,0.395568,0.451227,0.0882327,0.753454,0.361002,0.105551
29.7,-14.5994,139.934,6.45796,2.48514,-15.1225,139.881,6.10464,2.40913,-14.9425,139.906,6.06695,2.4108,-15.2875,139.867,6.13487,2.39979,0.525793,0.353325,0.0760123,0.344237,0.391019,0.074337,0.691408,0.323098,0.0853474
29.8,-15.111,140.328,6.37126,2.53698,-15.6005,140.268,6.04312,2.42725,-15.3719,140.298,5.9856,2.43206,-15.761,140.257,6.0876,2.41335,0.493283,0.328139,0.109729,0.262711,0.385657,0.104922,0.653845,0.283662,0.123628
29.9,-15.6352,140.691,6.4692,2.54846,-16.1457,140.634,6.02619,2.45311,-15.8996,140.667,5.96621,2.45796,-16.3008,140.628,6.08162,2.43618,0.513612,0.443007,0.0953461,0.265495,0.502984,0.0905042,0.668568,0.387576,0.112283
30,-16.1716,141.052,6.40407,2.54178,-16.6311,141.001,6.00181,2.47112,-16.3732,141.036,5.95503,2.47262,-16.8073,140.992,6.05224,2.45508,0.46238,0.402256,0.0706593,0.202261,0.449037,0.0691564,0.638507,0.351829,0.0867056
30.1,-16.7002,141.414,6.41393,2.54862,-17.1568,141.35,5.96915,2.49157,-16.8973,141.387,5.91825,2.4948,-17.3306,141.342,6.01662,2.4752,0.461012,0.44478,0.0570542,0.198891,0.495679,0.0538193,0.634367,0.397309,0.0734222
30.2,-17.2321,141.772,6.32607,2.54098,-17.788,141.687,6.01265,2.51155,-17.5087,141.73,5.9894,2.50734,-17.9842,141.671,6.03297,2.50247,0.562415,0.313426,0.0294314,0.27979,0.336676,0.0336389,0.75881,0.293101,0.0385124
30.3,-17.754,142.13,6.30556,2.52987,-18.237,142.053,6.01111,2.50402,-17.9755,142.098,6.0104,2.49525,-18.3952,142.035,6.00167,2.50315,0.48906,0.294445,0.0258495,0.223791,0.295156,0.0346217,0.648109,0.303884,0.0267259
30.4,-18.2702,142.492,6.37608,2.58896,-18.4159,142.457,5.91451,2.47871,-18.177,142.499,5.90565,2.47311,-18.5799,142.434,5.89182,2.48116,0.149821,0.461573,0.110248,0.0934453,0.470435,0.115844,0.314962,0.484266,0.107792
30.5,-18.8129,142.826,6.3971,2.63283,-19.1169,142.779,5.94939,2.50284,-18.9612,142.808,5.89315,2.50527,-19.2157,142.764,5.94225,2.50249,0.307614,0.447701,0.129997,0.14937,0.503942,0.127564,0.407643,0.454847,0.13034
30.6,-19.3716,143.138,6.38044,2.64727,-19.658,143.099,5.97823,2.54689,-19.0931,143.179,5.86396,2.55107,-19.9739,143.058,6.02653,2.54133,0.288998,0.402219,0.10038,0.281529,0.516482,0.096199,0.60763,0.353915,0.105941
30.7,-19.9333,143.441,6.40991,2.67445,-20.168,143.405,5.95487,2.58204,-20.0706,143.421,5.89773,2.59605,-20.5122,143.365,6.02173,2.56747,0.237455,0.455036,0.0924135,0.138673,0.512177,0.0784042,0.583843,0.388181,0.10698
30.8,-20.5056,143.729,6.44451,2.64578,-20.7674,143.691,5.95089,2.6067,-20.5426,143.728,5.90629,2.61023,-21.0722,143.658,6.00459,2.59036,0.264695,0.493622,0.0390839,0.0370327,0.538221,0.0355468,0.571092,0.439921,0.0554225
30.9,-21.0724,144.036,6.44018,2.66092,-21.0716,144.029,5.87363,2.58946,-20.7199,144.09,5.85245,2.57826,-21.3538,143.997,5.90469,2.58172,0.00684025,0.566552,0.0714572,0.356609,0.587729,0.0826561,0.284096,0.535495,0.0792013
31,-21.6435,144.334,6.51463,2.69067,-21.6742,144.323,5.96677,2.60375,-21.346,144.383,5.93631,2.59567,-21.987,144.281,5.9782,2.60273,0.0325269,0.54786,0.0869243,0.301457,0.578319,0.0950002,0.347574,0.53643,0.0879489
31.1,-22.2298,144.618,6.47551,2.69983,-21.9873,144.645,5.84432,2.60477,-21.4581,144.732,5.75273,2.60434,-22.3372,144.597,5.87353,2.60008,0.244006,0.631189,0.0950608,0.78009,0.722774,0.0954883,0.109261,0.601974,0.0997481
31.2,-22.8152,144.895,6.38613,2.67871,-22.6253,144.913,5.86529,2.62416,-22.0618,145.007,5.79233,2.62019,-22.9756,144.863,5.89295,2.62039,0.190845,0.520842,0.0545456,0.761737,0.593798,0.0585152,0.163597,0.493177,0.05832
31.3,-23.3866,145.18,6.21249,2.70036,-23.2168,145.195,5.89209,2.62631,-22.7744,145.276,5.87097,2.6143,-23.5363,145.143,5.88908,2.62938,0.170544,0.320403,0.074051,0.619867,0.341523,0.0860612,0.154124,0.323414,0.070981
31.4,-23.9484,145.445,6.04705,2.71007,-23.6481,145.49,5.87144,2.63428,-23.0905,145.588,5.79608,2.63012,-23.9817,145.436,5.88292,2.63407,0.303661,0.175614,0.075793,0.869771,0.250967,0.0799505,0.0345435,0.16413,0.0760007
31.5,-24.4976,145.698,6.08433,2.72552,-24.1762,145.747,5.79199,2.65638,-23.9188,145.793,5.71065,2.67015,-24.4463,145.709,5.83911,2.64493,0.325169,0.29234,0.0691381,0.586698,0.373683,0.0553696,0.0525386,0.24522,0.0805845
31.6,-25.0542,145.944,6.16801,2.71863,-24.7243,145.995,5.78683,2.67765,-24.4039,146.053,5.72741,2.68306,-24.99,145.961,5.84303,2.66304,0.333733,0.381178,0.0409821,0.659283,0.440594,0.0355754,0.0662956,0.324976,0.0555948
31.7,-25.6166,146.197,6.14471,2.74044,-25.1657,146.266,5.74444,2.67565,-24.7645,146.343,5.71269,2.66627,-25.4331,146.228,5.77713,2.6677,0.456113,0.400269,0.0647929,0.864468,0.432015,0.0741763,0.186085,0.367573,0.0727405
31.8,-26.1823,146.437,6.3006,2.73697,-25.6795,146.523,5.75723,2.68048,-25.2871,146.601,5.7231,2.67283,-25.9477,146.481,5.77283,2.67741,0.510038,0.543371,0.0564919,0.910154,0.577495,0.0641361,0.238739,0.527769,0.0595555
31.9,-26.7615,146.685,6.41531,2.71947,-26.2403,146.769,5.8044,2.69077,-25.8388,146.85,5.75725,2.68603,-26.487,146.728,5.81274,2.68963,0.527849,0.610907,0.0287041,0.9373,0.658063,0.0334419,0.277857,0.602574,0.0298429
32,-27.3467,146.948,6.58387,2.72117,-26.6391,147.06,5.76807,2.66871,-26.2955,147.136,5.76511,2.65241,-26.8483,147.018,5.73905,2.67722,0.716466,0.815793,0.0524618,1.06795,0.818755,0.0687619,0.503259,0.844818,0.0439538
32.1,-27.9478,147.217,6.64188,2.73589,-27.0643,147.36,5.82589,2.65439,-26.7845,147.428,5.85413,2.63945,-27.3044,147.301,5.75496,2.6709,0.894953,0.815991,0.0814987,1.18229,0.787751,0.0964443,0.648967,0.886917,0.0649971
32.2,-28.558,147.479,6.67433,2.7357,-27.6728,147.632,5.96028,2.6554,-27.4322,147.694,5.97329,2.64547,-27.9061,147.567,5.86304,2.67424,0.898409,0.714043,0.0802987,1.14623,0.701033,0.0902314,0.657942,0.811288,0.0614599
32.3,-29.1712,147.742,6.75375,2.72757,-28.4748,147.869,6.09984,2.66736,-28.1681,147.943,6.08982,2.66108,-28.6644,147.807,5.99849,2.68448,0.707893,0.653918,0.0602043,1.023,0.66394,0.066489,0.511001,0.755262,0.0430857
32.4,-29.7895,148.014,6.73917,2.71669,-29.1535,148.133,6.1371,2.66288,-28.7443,148.227,6.12149,2.65406,-29.3029,148.077,6.04202,2.67753,0.647087,0.602072,0.053806,1.06672,0.617683,0.0626265,0.490655,0.697151,0.0391553
32.5,-30.4035,148.292,6.83076,2.74136,-29.5714,148.449,6.12222,2.65048,-29.1438,148.547,6.09674,2.644,-29.7452,148.391,6.04843,2.66094,0.846937,0.708533,0.0908766,1.28528,0.734016,0.0973572,0.665839,0.782328,0.0804239
32.6,-31.0326,148.558,6.93776,2.72549,-29.9939,148.761,6.09705,2.64746,-29.6284,148.845,6.05639,2.64606,-30.1569,148.711,6.05265,2.65144,1.05843,0.84071,0.0780261,1.4333,0.881369,0.0794273,0.889063,0.885108,0.0740425
32.7,-31.6672,148.838,6.87385,2.73459,-30.4586,149.079,6.1732,2.64362,-30.2516,149.134,6.18695,2.6347,-30.6723,149.018,6.12183,2.65038,1.23231,0.700654,0.0909729,1.44624,0.686904,0.0998954,1.01098,0.752024,0.0842112
32.8,-32.2984,149.11,6.85198,2.69539,-30.9145,149.393,6.13786,2.63935,-30.6775,149.454,6.12011,2.63654,-31.1366,149.331,6.09596,2.64428,1.41257,0.714116,0.0560324,1.65699,0.731868,0.0588442,1.18265,0.756016,0.0511035
32.9,-32.9165,149.406,6.86709,2.69533,-31.3358,149.726,6.13297,2.625,-31.0303,149.804,6.13312,2.61498,-31.5335,149.668,6.07944,2.63215,1.61279,0.734116,0.0703295,1.92774,0.733964,0.0803539,1.40765,0.787644,0.0631808
33,-33.536,149.702,6.83433,2.71343,-31.7986,150.059,6.17716,2.61339,-31.4635,150.145,6.18318,2.6027,-31.9371,150.012,6.11099,2.62187,1.77361,0.657165,0.100036,2.11925,0.651149,0.110734,1.62869,0.723336,0.0915592
